Year;Rank;School;Location;VCE_Studies;VCE_Stsnts;VCE_Compl_%;Median_VCE_Score;VCE_40+_%;VCEs_40+;VCEs_48+;VCEs_50;Stdnts_40+;Stdnts_48+;Stdnts_50
2022;257;Ilim College of Australia;Broadmeadows;19;101;100;28;4,5;13;1;0;11;1;0
2022;258;Iranian Cultural School;Doncaster East;;;;;;4;0;0;4;0;0
2022;259;Islamic College of Melbourne;Tarneit;18;141;100;30;8,3;16;1;0;12;1;0
2022;260;Ivanhoe Girls Grammar School;Ivanhoe;42;220;100;34;15;79;2;0;43;2;0
2022;261;Ivanhoe Grammar School Plenty;Doreen;29;92;100;34;13,8;32;2;1;24;2;1
2022;262;Ivanhoe Grammar School Ridgeway;Ivanhoe;37;297;99;32;12,6;115;3;1;73;3;1
2022;263;John Fawkner College;Fawkner;22;43;92;18;1,9;0;0;0;0;0;0
2022;264;John Monash Science School;Clayton;47;433;100;35;21,2;214;21;10;127;15;7
2022;265;John Paul College;Frankston;48;149;100;28;5,7;22;0;0;13;0;0
2022;266;Kambrya College;Berwick;73;310;96;30;8,3;34;1;1;23;1;1
2022;267;Kangan Institute of TAFE;Broadmeadows;16;9;0;0;0;0;0;0;0;0;0
2022;268;Kaniva P-12 College;Kaniva;11;9;100;28;5,6;1;0;0;1;0;0
2022;269;Kardinia International College;Bell Post Hill;51;330;100;32;12,5;109;8;6;77;7;5
2022;270;Keilor Downs College;Keilor Downs;61;287;99;29;6;44;1;0;27;1;0
2022;271;Kensington Community High School;Kensington;2;19;0;0;0;0;0;0;0;0;0
2022;272;Kerang Christian College;Kerang;13;21;100;33;16,7;5;0;0;3;0;0
2022;273;Kerang Technical High School;Kerang;20;25;89;28;0;0;0;0;0;0;0
2022;274;Kew High School;Kew East;50;258;98;30;8,1;60;2;0;36;2;0
2022;275;Keysborough Secondary College Acacia;Keysborough;45;123;94;28;3,1;10;0;0;6;0;0
2022;276;Keysborough Secondary College Banksia;Springvale South;43;180;97;26;1,7;5;0;0;5;0;0
2022;277;Kilbreda College;Mentone;48;207;100;31;7,7;48;1;0;36;1;0
2022;278;Killester College;Springvale;51;235;99;29;7,1;49;1;0;36;1;0
2022;279;Kilvington Grammar School;Ormond;40;162;100;34;15,6;67;5;2;43;5;2
2022;280;Kings College;Warrnambool;14;18;100;29;0;0;0;0;0;0;0
2022;281;Kingswood College;Box Hill;40;128;99;32;6,6;18;0;0;13;0;0
2022;282;Kolbe Catholic College;Greenvale Lakes;38;175;97;25;1,4;6;1;1;5;1;1
2022;283;Koo Wee Rup Secondary College;Koo Wee Rup;56;167;97;28;5;13;2;0;10;2;0
2022;284;Koonung Secondary College;Mont Albert North;43;199;99;31;9,5;58;1;1;33;1;1
2022;285;Korean Language School of Melbourne;Prahran;;;;;;4;0;0;4;0;0
2022;286;Korowa Anglican Girls School;Glen Iris;34;153;100;36;31,8;113;12;3;55;8;3
2022;287;Korumburra Secondary College;Korumburra;25;40;100;25;0;0;0;0;0;0;0
2022;288;Kurnai College Churchill Campus;Churchill;41;162;99;27;6,1;0;0;0;0;0;0
2022;289;Kurnai College University Campus;Churchill;;;;;;14;3;2;7;2;2
2022;290;Kurunjang Secondary College;Melton;31;89;87;24;1,9;2;0;0;2;0;0
2022;291;Kyabram Secondary College;Kyabram;28;79;97;28;0,7;1;0;0;1;0;0
2022;292;Kyneton High School;Kyneton;22;88;100;26;1,2;2;0;0;2;0;0
2022;293;Lac Hong Vietnamese School Footscray;Footscray;;;;;;1;0;0;1;0;0
2022;294;Lac Hong Vietnamese School St Albans;St Albans;;;;;;2;0;0;2;0;0
2022;295;Lake Bolac College;Lake Bolac;11;7;100;0;0;0;0;0;0;0;0
2022;296;Lakes Entrance Secondary College;Lakes Entrance;14;27;100;28;7,9;3;0;0;2;0;0
2022;297;Lakeside Lutheran College;Pakenham;17;44;100;25;3,6;3;0;0;3;0;0
2022;298;Lakeview Senior College;Caroline Springs;57;406;92;26;4,2;44;3;1;29;2;1
2022;299;Lalor North Secondary College;Epping;29;40;95;23;4,3;3;0;0;3;0;0
2022;300;Lalor Secondary College;Lalor;41;176;99;27;3,4;17;2;1;13;2;1
2022;301;Lara Secondary College;Lara;44;90;93;25;0;0;0;0;0;0;0
2022;302;Lauriston Girls School;Armadale;27;138;100;36;28,6;117;12;4;62;12;4
2022;303;Lavalla Catholic College;Traralgon;47;213;98;28;5;19;3;0;16;3;0
2022;304;Lavers Hill K-12 College;Lavers Hill;12;9;75;23;0;0;0;0;0;0;0
2022;305;Laverton P-12 College;Laverton;25;50;96;22;0;0;0;0;0;0;0
2022;306;Leibler Yavneh College;Elsternwick;30;95;98;34;14;17;2;1;11;1;1
2022;307;Leongatha Secondary College;Leongatha;41;105;96;27;0,4;1;1;0;1;1;0
2022;308;Lighthouse Christian College;Keysborough;23;45;100;32;8,7;10;3;1;5;2;1
2022;309;Lighthouse Christian College Cranbourne;Cranbourne;16;124;100;30;8,1;15;0;0;9;0;0
2022;310;Lilydale Heights College;Lilydale;33;71;100;25;1,4;3;0;0;3;0;0
2022;311;Lilydale High School;Lilydale;50;316;98;28;4;24;0;0;17;0;0
2022;312;Little Yarra Steiner School;Yarra Junction;10;9;100;0;0;0;0;0;0;0;0
2022;313;Loreto College;Ballarat;49;241;99;31;7,9;52;0;0;37;0;0
2022;314;Loreto Mandeville Hall;Toorak;35;258;100;35;23;171;13;2;99;12;2
2022;315;Lorne P-12 College;Lorne;9;5;100;0;0;0;0;0;0;0;0
2022;316;Lowanna College;Newborough;35;126;95;26;1,9;2;0;0;2;0;0
2022;317;Lowther Hall Anglican Grammar School;Essendon;25;126;100;35;26,3;108;6;2;57;6;2
2022;318;Loyola College;Watsonia;53;254;99;30;5,5;46;0;0;32;0;0
2022;319;Luther College;Croydon Hills;61;327;100;32;12,8;115;13;4;73;12;4
2022;320;Lynall Hall Community School;Richmond;12;33;0;0;0;0;0;0;0;0;0
2022;321;Lyndale Secondary College;Dandenong North;41;166;100;27;3,1;7;0;0;6;0;0
2022;322;Lyndhurst Secondary College;Cranbourne;37;104;100;28;3,5;0;0;0;0;0;0
2022;323;MacKillop Catholic Regional College;Werribee;61;304;99;31;5,5;41;1;0;29;1;0
2022;324;Macleod College;Macleod;38;77;100;27;0,4;0;0;0;0;0;0
2022;325;Macrobertson Girls High School;Melbourne;39;523;100;36;25,7;255;30;13;170;28;12
2022;326;Maffra Secondary College;Maffra;30;75;100;27;2,8;4;0;0;4;0;0
2022;327;Mallacoota P-12 College;Mallacoota;9;10;100;31;22,7;4;1;1;3;1;1
2022;328;Malvern Russian Community School;Malvern East;;;;;;1;0;0;1;0;0
2022;329;Manangatang P-12 College;Manangatang;10;6;100;27;0;0;0;0;0;0;0
2022;330;Manor Lakes P-12 College;Wyndham Vale;53;208;93;24;1,6;7;0;0;7;0;0
2022;331;Mansfield Secondary College;Mansfield;31;81;92;31;10,7;14;1;0;6;1;0
2022;332;Maranatha Christian School;Endeavour Hills;33;71;100;31;1,6;0;0;0;0;0;0
2022;333;Marcellin College;Bulleen;40;321;100;30;6,6;56;8;7;37;7;6
2022;334;Marian College Ararat;Ararat;27;64;97;29;2;3;0;0;2;0;0
2022;335;Marian College Myrtleford;Myrtleford;21;34;100;28;3,8;1;0;0;1;0;0
2022;336;Marian College Sunshine West;Sunshine West;32;179;99;28;4,7;12;0;0;10;0;0
2022;337;Maribyrnong Secondary College;Maribyrnong;29;274;98;28;3;25;2;1;16;2;1
2022;338;Marist College Bendigo;Maiden Gully;38;160;100;29;5,3;20;1;0;11;1;0
